Date,Cash & Cash Equivalents,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Debt,Adj Close
2019-07-12,209936.85714285713,138951.0,185613.2857142857,324564.28571428574,91991.71428571429,136969.14285714287,228960.85714285713,108365.0,49.245059967041016
2019-07-15,209781.5164835165,139869.0,185231.8901098901,325100.8901098901,92519.64835164836,137174.56043956045,229694.2087912088,108352.76923076923,49.70772552490234
2019-07-16,209729.73626373627,140175.0,185104.75824175825,325279.7582417582,92695.62637362638,137243.03296703298,229938.65934065933,108348.69230769231,49.535736083984375
2019-07-17,209677.95604395604,140481.0,184977.62637362638,325458.62637362635,92871.6043956044,137311.5054945055,230183.1098901099,108344.61538461539,49.25718307495117
2019-07-18,209626.17582417582,140787.0,184850.4945054945,325637.4945054945,93047.58241758242,137379.97802197802,230427.56043956045,108340.53846153847,49.81672286987305
2019-07-19,209574.3956043956,141093.0,184723.36263736265,325816.3626373626,93223.56043956045,137448.45054945056,230672.01098901097,108336.46153846153,49.07308197021485
2019-07-22,209419.05494505496,142011.0,184341.96703296702,326352.967032967,93751.49450549451,137653.86813186813,231405.36263736265,108324.23076923077,50.19459533691406
2019-07-23,209367.27472527474,142317.0,184214.83516483515,326531.83516483515,93927.47252747254,137722.34065934067,231649.81318681317,108320.15384615384,50.587005615234375
2019-07-24,209315.4945054945,142623.0,184087.7032967033,326710.7032967033,94103.45054945054,137790.81318681317,231894.26373626373,108316.07692307692,50.54583740234375
2019-07-25,209263.7142857143,142929.0,183960.57142857142,326889.5714285714,94279.42857142857,137859.2857142857,232138.7142857143,108312.0,50.14615631103516
2019-07-26,209211.93406593407,143235.0,183833.43956043955,327068.43956043955,94455.40659340659,137927.75824175825,232383.16483516485,108307.92307692308,50.32056427001953
2019-07-29,209056.5934065934,144153.0,183452.04395604396,327605.04395604396,94983.34065934065,138133.17582417582,233116.5164835165,108295.69230769231,50.79048538208008
2019-07-30,209004.81318681317,144459.0,183324.9120879121,327783.9120879121,95159.31868131868,138201.64835164836,233360.96703296702,108291.61538461539,50.57246780395508
2019-07-31,208953.03296703298,144765.0,183197.78021978022,327962.7802197802,95335.2967032967,138270.1208791209,233605.41758241758,108287.53846153847,51.60436630249024
2019-08-01,208901.25274725276,145071.0,183070.64835164836,328141.64835164836,95511.27472527472,138338.5934065934,233849.86813186813,108283.46153846153,50.48768997192383
2019-08-02,208849.47252747254,145377.0,182943.5164835165,328320.5164835165,95687.25274725274,138407.06593406593,234094.3186813187,108279.38461538461,49.419471740722656
2019-08-05,208694.13186813187,146295.0,182562.1208791209,328857.1208791209,96215.18681318681,138612.4835164835,234827.67032967033,108267.15384615384,46.83247375488281
2019-08-06,208642.35164835164,146601.0,182434.98901098903,329035.989010989,96391.16483516483,138680.95604395604,235072.1208791209,108263.07692307692,47.719024658203125
2019-08-07,208590.57142857142,146907.0,182307.85714285713,329214.85714285716,96567.14285714286,138749.42857142858,235316.57142857142,108259.0,48.213172912597656
2019-08-08,208538.7912087912,147213.0,182180.72527472526,329393.7252747253,96743.12087912088,138817.9010989011,235561.02197802198,108254.92307692308,49.27655029296875
2019-08-09,208487.01098901097,147519.0,182053.5934065934,329572.5934065934,96919.0989010989,138886.37362637362,235805.47252747254,108250.84615384616,48.87049865722656
2019-08-12,208331.67032967033,148437.0,181672.1978021978,330109.1978021978,97447.03296703297,139091.7912087912,236538.82417582418,108238.61538461539,48.74648284912109
2019-08-13,208279.8901098901,148743.0,181545.06593406593,330288.06593406596,97623.01098901099,139160.26373626373,236783.27472527474,108234.53846153847,50.81081771850586
2019-08-14,208228.1098901099,149049.0,181417.93406593407,330466.93406593404,97798.98901098901,139228.73626373627,237027.72527472526,108230.46153846153,49.298439025878906
2019-08-15,208176.32967032967,149355.0,181290.8021978022,330645.8021978022,97974.96703296703,139297.2087912088,237272.17582417582,108226.38461538461,49.052852630615234
2019-08-16,208124.54945054944,149661.0,181163.67032967033,330824.6703296703,98150.94505494506,139365.6813186813,237516.62637362638,108222.30769230769,50.21023941040039
2019-08-19,207969.2087912088,150579.0,180782.27472527474,331361.2747252747,98678.87912087912,139571.0989010989,238249.97802197802,108210.07692307692,51.1463737487793
2019-08-20,207917.42857142858,150885.0,180655.14285714287,331540.14285714284,98854.85714285714,139639.57142857142,238494.42857142858,108206.0,51.14879989624024
2019-08-21,207865.64835164836,151191.0,180528.01098901097,331719.010989011,99030.83516483517,139708.04395604396,238738.8791208791,108201.92307692308,51.70318603515625
2019-08-22,207813.86813186813,151497.0,180400.8791208791,331897.8791208791,99206.81318681319,139776.5164835165,238983.32967032967,108197.84615384616,51.65940856933594
2019-08-23,207762.0879120879,151803.0,180273.74725274724,332076.74725274724,99382.79120879121,139844.98901098903,239227.78021978022,108193.76923076923,49.27169036865234
2019-08-26,207606.74725274724,152721.0,179892.35164835164,332613.35164835164,99910.72527472528,140050.4065934066,239961.13186813187,108181.53846153847,50.20781326293945
2019-08-27,207554.96703296702,153027.0,179765.21978021978,332792.2197802198,100086.7032967033,140118.8791208791,240205.58241758242,108177.46153846153,49.64126968383789
2019-08-28,207503.18681318683,153333.0,179638.0879120879,332971.0879120879,100262.68131868132,140187.35164835164,240450.03296703298,108173.38461538461,49.974395751953125
2019-08-29,207451.4065934066,153639.0,179510.95604395604,333149.95604395604,100438.65934065935,140255.82417582418,240694.4835164835,108169.30769230769,50.82054901123047
2019-08-30,207399.62637362638,153945.0,179383.82417582418,333328.8241758242,100614.63736263737,140324.2967032967,240938.93406593407,108165.23076923077,50.75489807128906
2019-09-03,207192.5054945055,155169.0,178875.2967032967,334044.2967032967,101318.54945054946,140598.18681318683,241916.73626373627,108148.92307692308,50.015724182128906
2019-09-04,207140.72527472526,155475.0,178748.16483516485,334223.16483516485,101494.52747252746,140666.65934065933,242161.18681318683,108144.84615384616,50.86432266235352
2019-09-05,207088.94505494504,155781.0,178621.03296703298,334402.032967033,101670.50549450549,140735.13186813187,242405.63736263735,108140.76923076923,51.85878753662109
2019-09-06,207037.16483516485,156087.0,178493.9010989011,334580.9010989011,101846.48351648351,140803.6043956044,242650.0879120879,108136.69230769231,51.85393142700195
2019-09-09,206881.82417582418,157005.0,178112.5054945055,335117.5054945055,102374.41758241758,141009.02197802198,243383.43956043955,108124.46153846153,52.07519912719727
2019-09-10,206830.04395604396,157311.0,177985.37362637362,335296.37362637365,102550.3956043956,141077.4945054945,243627.8901098901,108120.38461538461,52.69036483764648
2019-09-11,206778.26373626373,157617.0,177858.24175824175,335475.2417582418,102726.37362637362,141145.96703296702,243872.34065934067,108116.30769230769,54.36566162109375
2019-09-12,206726.4835164835,157923.0,177731.1098901099,335654.10989010986,102902.35164835164,141214.43956043955,244116.7912087912,108112.23076923077,54.24408721923828
2019-09-13,206674.7032967033,158229.0,177603.97802197802,335832.978021978,103078.32967032967,141282.9120879121,244361.24175824175,108108.15384615384,53.18881988525391
2019-09-16,206519.36263736265,159147.0,177222.58241758242,336369.5824175824,103606.26373626373,141488.32967032967,245094.5934065934,108095.92307692308,53.46843338012695
2019-09-17,206467.58241758242,159453.0,177095.45054945056,336548.4505494505,103782.24175824175,141556.8021978022,245339.04395604396,108091.84615384616,53.6629524230957
2019-09-18,206415.8021978022,159759.0,176968.3186813187,336727.31868131866,103958.21978021978,141625.27472527474,245583.4945054945,108087.76923076923,54.16627502441406
2019-09-19,206364.02197802198,160065.0,176841.18681318683,336906.1868131868,104134.1978021978,141693.74725274724,245827.94505494507,108083.69230769231,53.72617721557617
2019-09-20,206312.24175824175,160371.0,176714.05494505493,337085.05494505493,104310.17582417582,141762.21978021978,246072.3956043956,108079.61538461539,52.94080352783203
2019-09-23,206156.9010989011,161289.0,176332.65934065933,337621.65934065933,104838.10989010989,141967.63736263735,246805.74725274724,108067.38461538461,53.18152618408203
2019-09-24,206105.1208791209,161595.0,176205.52747252746,337800.52747252746,105014.08791208791,142036.1098901099,247050.1978021978,108063.30769230769,52.92864608764648
2019-09-25,206053.34065934067,161901.0,176078.3956043956,337979.3956043956,105190.06593406593,142104.58241758242,247294.64835164836,108059.23076923077,53.74319839477539
2019-09-26,206001.56043956045,162207.0,175951.26373626373,338158.26373626373,105366.04395604396,142173.05494505496,247539.0989010989,108055.15384615384,53.466007232666016
2019-09-27,205949.78021978022,162513.0,175824.13186813187,338337.13186813187,105542.02197802198,142241.52747252746,247783.54945054944,108051.07692307692,53.205841064453125
2019-09-30,205923.56043956045,162828.05494505496,175734.14285714287,338562.1978021978,105639.82417582418,142455.4065934066,248095.23076923078,108052.38461538461,54.45806503295898
2019-10-01,205936.34065934067,162832.58241758242,175752.7142857143,338585.2967032967,105600.73626373627,142528.1098901099,248128.84615384616,108055.07692307692,54.60881042480469
2019-10-02,205949.1208791209,162837.1098901099,175771.2857142857,338608.3956043956,105561.64835164836,142600.81318681317,248162.46153846153,108057.76923076923,53.23988342285156
2019-10-03,205961.9010989011,162841.63736263735,175789.85714285713,338631.4945054945,105522.56043956045,142673.5164835165,248196.07692307694,108060.46153846153,53.692138671875
2019-10-04,205974.6813186813,162846.16483516485,175808.42857142858,338654.5934065934,105483.47252747252,142746.21978021978,248229.6923076923,108063.15384615384,55.19723129272461
2019-10-07,206013.02197802198,162859.74725274724,175864.14285714287,338723.8901098901,105366.20879120879,142964.32967032967,248330.53846153847,108071.23076923077,55.20938873291016
2019-10-08,206025.8021978022,162864.27472527474,175882.7142857143,338746.989010989,105327.12087912088,143037.03296703298,248364.15384615384,108073.92307692308,54.56260299682617
2019-10-09,206038.58241758242,162868.8021978022,175901.2857142857,338770.0879120879,105288.03296703297,143109.73626373627,248397.76923076922,108076.61538461539,55.20208740234375
2019-10-10,206051.36263736265,162873.32967032967,175919.85714285713,338793.1868131868,105248.94505494506,143182.43956043955,248431.38461538462,108079.30769230769,55.94612121582031
2019-10-11,206064.14285714287,162877.85714285713,175938.42857142858,338816.28571428574,105209.85714285714,143255.14285714287,248465.0,108082.0,57.434200286865234
2019-10-14,206102.4835164835,162891.43956043955,175994.14285714287,338885.5824175824,105092.59340659341,143473.25274725276,248565.84615384616,108090.07692307692,57.35152816772461
2019-10-15,206115.26373626373,162895.96703296702,176012.7142857143,338908.68131868134,105053.5054945055,143545.95604395604,248599.46153846153,108092.76923076923,57.21780014038086
2019-10-16,206128.04395604396,162900.4945054945,176031.2857142857,338931.7802197802,105014.41758241758,143618.65934065933,248633.07692307694,108095.46153846153,56.9868049621582
2019-10-17,206140.82417582418,162905.02197802198,176049.85714285713,338954.8791208791,104975.32967032967,143691.36263736265,248666.6923076923,108098.15384615384,57.20806503295898
2019-10-18,206153.6043956044,162909.54945054944,176068.42857142858,338977.978021978,104936.24175824175,143764.06593406593,248700.3076923077,108100.84615384616,57.48283004760742
2019-10-21,206191.94505494504,162923.13186813187,176124.14285714287,339047.2747252747,104818.97802197802,143982.17582417582,248801.15384615384,108108.92307692308,58.479740142822266
2019-10-22,206204.72527472526,162927.65934065933,176142.7142857143,339070.37362637365,104779.89010989011,144054.8791208791,248834.76923076922,108111.61538461539,58.34601211547852
2019-10-23,206217.5054945055,162932.18681318683,176161.2857142857,339093.47252747254,104740.8021978022,144127.58241758242,248868.38461538462,108114.30769230769,59.12894821166992
2019-10-24,206230.2857142857,162936.7142857143,176179.85714285713,339116.5714285714,104701.71428571429,144200.2857142857,248902.0,108117.0,59.22621154785156
2019-10-25,206243.06593406593,162941.24175824175,176198.42857142858,339139.6703296703,104662.62637362638,144272.989010989,248935.61538461538,108119.69230769231,59.95565032958984
2019-10-28,206281.4065934066,162954.82417582418,176254.14285714287,339208.967032967,104545.36263736263,144491.0989010989,249036.46153846153,108127.76923076923,60.55622482299805
2019-10-29,206294.18681318683,162959.35164835164,176272.7142857143,339232.06593406596,104506.27472527472,144563.8021978022,249070.07692307694,108130.46153846153,59.15569305419922
2019-10-30,206306.96703296702,162963.8791208791,176291.2857142857,339255.16483516485,104467.18681318681,144636.5054945055,249103.6923076923,108133.15384615384,59.14839553833008
2019-10-31,206319.74725274724,162968.4065934066,176309.85714285713,339278.26373626373,104428.0989010989,144709.2087912088,249137.3076923077,108135.84615384616,60.48571395874024
2019-11-01,206332.52747252746,162972.93406593407,176328.42857142858,339301.3626373626,104389.01098901099,144781.9120879121,249170.92307692306,108138.53846153847,62.20234680175781
2019-11-04,206370.86813186813,162986.5164835165,176384.14285714287,339370.65934065933,104271.74725274726,145000.02197802198,249271.76923076922,108146.61538461539,62.610836029052734
2019-11-05,206383.64835164836,162991.04395604396,176402.7142857143,339393.7582417582,104232.65934065935,145072.72527472526,249305.38461538462,108149.30769230769,62.520877838134766
2019-11-06,206396.42857142858,162995.57142857142,176421.2857142857,339416.85714285716,104193.57142857143,145145.42857142858,249339.0,108152.0,62.547611236572266
2019-11-07,206409.2087912088,163000.0989010989,176439.85714285713,339439.95604395604,104154.48351648351,145218.13186813187,249372.61538461538,108154.69230769231,63.269493103027344
2019-11-08,206421.989010989,163004.62637362638,176458.42857142858,339463.05494505493,104115.3956043956,145290.83516483515,249406.23076923078,108157.38461538461,63.44266891479492
2019-11-11,206460.32967032967,163018.2087912088,176514.14285714287,339532.35164835164,103998.13186813187,145508.94505494504,249507.07692307694,108165.46153846153,63.9450569152832
2019-11-12,206473.1098901099,163022.73626373627,176532.7142857143,339555.4505494505,103959.04395604396,145581.64835164836,249540.6923076923,108168.15384615384,63.886497497558594
2019-11-13,206485.8901098901,163027.26373626373,176551.2857142857,339578.5494505495,103919.95604395604,145654.35164835164,249574.3076923077,108170.84615384616,64.49864959716797
2019-11-14,206498.67032967033,163031.7912087912,176569.85714285713,339601.64835164836,103880.86813186813,145727.05494505496,249607.92307692306,108173.53846153847,64.05235290527344
2019-11-15,206511.45054945056,163036.3186813187,176588.42857142858,339624.74725274724,103841.78021978022,145799.75824175825,249641.53846153847,108176.23076923077,64.81324768066406
2019-11-18,206549.7912087912,163049.9010989011,176644.14285714287,339694.04395604396,103724.51648351649,146017.86813186813,249742.38461538462,108184.30769230769,65.14005279541016
2019-11-19,206562.57142857142,163054.42857142858,176662.7142857143,339717.14285714284,103685.42857142857,146090.57142857142,249776.0,108187.0,64.94251251220703
2019-11-20,206575.35164835164,163058.95604395604,176681.2857142857,339740.2417582418,103646.34065934065,146163.27472527474,249809.61538461538,108189.69230769231,64.18648529052734
2019-11-21,206588.13186813187,163063.4835164835,176699.85714285713,339763.34065934067,103607.25274725274,146235.97802197802,249843.23076923078,108192.38461538461,63.898704528808594
2019-11-22,206600.9120879121,163068.010989011,176718.42857142858,339786.43956043955,103568.16483516483,146308.6813186813,249876.84615384616,108195.07692307692,63.84260559082031
2019-11-25,206639.25274725276,163081.5934065934,176774.14285714287,339855.73626373627,103450.9010989011,146526.7912087912,249977.6923076923,108203.15384615384,64.9620132446289
2019-11-26,206652.03296703298,163086.1208791209,176792.7142857143,339878.83516483515,103411.81318681319,146599.4945054945,250011.3076923077,108205.84615384616,64.45475769042969
2019-11-27,206664.81318681317,163090.64835164836,176811.2857142857,339901.93406593404,103372.72527472528,146672.1978021978,250044.92307692306,108208.53846153847,65.32051849365234
2019-11-29,206690.37362637362,163099.7032967033,176848.42857142858,339948.13186813187,103294.54945054946,146817.6043956044,250112.15384615384,108213.92307692308,65.1766357421875
2019-12-02,206728.7142857143,163113.2857142857,176904.14285714287,340017.4285714286,103177.28571428571,147035.7142857143,250213.0,108222.0,64.42304229736328
2019-12-03,206741.4945054945,163117.81318681317,176922.7142857143,340040.52747252746,103138.1978021978,147108.41758241758,250246.61538461538,108224.69230769231,63.27438354492188
2019-12-04,206754.27472527474,163122.34065934067,176941.2857142857,340063.62637362635,103099.10989010989,147181.1208791209,250280.23076923078,108227.38461538461,63.83285140991211
2019-12-05,206767.05494505496,163126.86813186813,176959.85714285713,340086.7252747253,103060.02197802198,147253.82417582418,250313.84615384616,108230.07692307692,64.76934051513672
2019-12-06,206779.83516483515,163131.3956043956,176978.42857142858,340109.8241758242,103020.93406593407,147326.52747252746,250347.46153846153,108232.76923076923,66.02045440673828
2019-12-09,206818.17582417582,163144.97802197802,177034.14285714287,340179.1208791209,102903.67032967033,147544.63736263735,250448.3076923077,108240.84615384616,65.09614562988281
2019-12-10,206830.95604395604,163149.5054945055,177052.7142857143,340202.2197802198,102864.58241758242,147617.34065934067,250481.92307692306,108243.53846153847,65.47660064697266
2019-12-11,206843.73626373627,163154.03296703298,177071.2857142857,340225.31868131866,102825.49450549451,147690.04395604396,250515.53846153847,108246.23076923077,66.03508758544922
2019-12-12,206856.5164835165,163158.56043956045,177089.85714285713,340248.4175824176,102786.40659340659,147762.74725274724,250549.15384615384,108248.92307692308,66.203369140625
